Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
160,7.0,0.0,0.0,544.0,20.0,27.0,3917.0,0.0,37.30499999999999,0.0,0.0,999.8376224040985,,,,,,,,,,,,,,,,,,,,,3.8425214604248965,2.2722336952214546,5.9815253764762275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,78.0,1.0,78.0,3995.0,0.0,120.40399999999997,0.0,0.0,1102.9091346263885,,,,,,,,,,,,,,,,,,,,,4.519857885083818,1.3857893238251517,5.980445260116838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,105.0,2.0,27.0,4022.0,0.0,36.80499999999999,0.0,0.0,1105.617432832718,,,,,,,,,,,,,,,,,,,,,3.787201524859071,2.2416024138767665,5.9789894597771225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,131.0,3.0,26.0,4048.0,0.0,37.803,0.0,0.0,1108.5099880695343,,,,,,,,,,,,,,,,,,,,,4.04795701082634,1.980663890936759,5.97566331643371,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,155.0,4.0,24.0,4072.0,0.0,32.903,0.0,0.0,1110.9752764701843,,,,,,,,,,,,,,,,,,,,,3.7787147852556813,1.8387724724218417,5.890625493490037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,187.0,5.0,32.0,4104.0,0.0,51.803,0.0,0.0,1114.3571770191193,,,,,,,,,,,,,,,,,,,,,4.598343940780646,1.9938894286667974,5.987744413189019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,224.0,6.0,37.0,4141.0,0.0,55.303,0.0,0.0,1118.1721260547638,,,,,,,,,,,,,,,,,,,,,4.260766743284027,1.67578777758248,5.970936221122052,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,255.0,7.0,31.0,4172.0,0.0,44.504999999999995,0.0,0.0,1121.3282389640808,,,,,,,,,,,,,,,,,,,,,4.041880460021856,2.2489737901176925,5.986548974500878,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,280.0,8.0,25.0,4197.0,0.0,37.102999999999994,0.0,0.0,1123.9259114265442,,,,,,,,,,,,,,,,,,,,,4.128462922610015,1.6950331062141049,5.930107125608459,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,299.0,9.0,19.0,4216.0,0.0,25.303000000000008,0.0,0.0,1126.2512509822845,,,,,,,,,,,,,,,,,,,,,3.573906004392127,2.070981831982161,5.91355431135542,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,322.0,10.0,23.0,4239.0,0.0,33.803,0.0,0.0,1128.8706250190735,,,,,,,,,,,,,,,,,,,,,4.0551660764930775,2.1174150556873994,5.977180334343747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,350.0,11.0,28.0,4267.0,0.0,39.303999999999995,0.0,0.0,1132.0819535255432,,,,,,,,,,,,,,,,,,,,,3.9204795476938523,2.0069385901849497,5.951165737735713,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,368.0,12.0,18.0,4285.0,0.0,25.203000000000007,0.0,0.0,1133.9719502925873,,,,,,,,,,,,,,,,,,,,,3.753718038630261,2.191570595368944,5.942084318000148,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,383.0,13.0,15.0,4300.0,0.0,17.403000000000006,0.0,0.0,1135.6562054157257,,,,,,,,,,,,,,,,,,,,,2.9703686572882284,1.9750805019732784,5.684632891869292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,405.0,14.0,22.0,4322.0,0.0,31.803000000000008,0.0,0.0,1138.0420033931732,,,,,,,,,,,,,,,,,,,,,3.9676371662121754,2.1240734243024466,5.971742243759381,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,421.0,15.0,16.0,4338.0,0.0,19.803000000000008,0.0,0.0,1139.8223748207092,,,,,,,,,,,,,,,,,,,,,3.2241266330209717,2.0505442735458694,5.801448460027437,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,439.0,16.0,18.0,4356.0,0.0,22.90300000000001,0.0,0.0,1141.9352581501007,,,,,,,,,,,,,,,,,,,,,3.376516795545975,2.0426621389066417,5.869340117544568,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,490.0,17.0,51.0,4407.0,0.0,77.80300000000001,0.0,0.0,1147.2037100791931,,,,,,,,,,,,,,,,,,,,,4.41163205919569,1.6377903332463981,5.986300497931779,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,505.0,18.0,15.0,4422.0,0.0,20.302000000000007,0.0,0.0,1148.883224248886,,,,,,,,,,,,,,,,,,,,,3.5348064935274692,1.9983131273688703,5.8450781128592055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,522.0,19.0,17.0,4439.0,0.0,21.803000000000008,0.0,0.0,1150.7584171295166,,,,,,,,,,,,,,,,,,,,,3.3818407883218513,2.0846125326261604,5.863764674378274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,549.0,20.0,27.0,4466.0,0.0,40.20399999999999,0.0,0.0,1153.4853715896606,,,,,,,,,,,,,,,,,,,,,4.163818845017458,2.185860343915599,5.984997735646846,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,25.0,1.0,25.0,4491.0,0.0,35.903,0.0,0.0,1250.392323732376,,,,,,,,,,,,,,,,,,,,,3.982377168158783,2.0257478927463817,5.974782543521385,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,50.0,2.0,25.0,4516.0,0.0,37.803,0.0,0.0,1253.1218914985657,,,,,,,,,,,,,,,,,,,,,4.209474184686967,2.097130012751264,5.983214200380175,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,77.0,3.0,27.0,4543.0,0.0,40.202999999999996,0.0,0.0,1256.0076386928558,,,,,,,,,,,,,,,,,,,,,4.163958215043799,1.9595783028732936,5.979909677098328,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,108.0,4.0,31.0,4574.0,0.0,41.803000000000004,0.0,0.0,1259.121628522873,,,,,,,,,,,,,,,,,,,,,3.7876923092309376,1.5854703082363597,5.828427143862071,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,148.0,5.0,40.0,4614.0,0.0,59.50300000000001,0.0,0.0,1263.3256933689117,,,,,,,,,,,,,,,,,,,,,4.255098819707096,1.7072500164128344,5.9854443829261825,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,197.0,6.0,49.0,4663.0,0.0,81.303,0.0,0.0,1268.4237780570984,,,,,,,,,,,,,,,,,,,,,4.805510986915572,1.671551519739833,5.987986157643575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,215.0,7.0,18.0,4681.0,0.0,24.303000000000008,0.0,0.0,1270.4121508598328,,,,,,,,,,,,,,,,,,,,,3.6053058587729274,2.155088445500048,5.92462096568904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,233.0,8.0,18.0,4699.0,0.0,22.204000000000008,0.0,0.0,1272.3485176563263,,,,,,,,,,,,,,,,,,,,,3.26015388977768,2.175763053029138,5.870633729803205,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,259.0,9.0,26.0,4725.0,0.0,33.504999999999995,0.0,0.0,1275.0145807266235,,,,,,,,,,,,,,,,,,,,,3.5534539265976623,2.202049843248325,5.967242245456961,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,305.0,10.0,46.0,4771.0,0.0,65.80300000000001,0.0,0.0,1279.5677921772003,,,,,,,,,,,,,,,,,,,,,4.111220046582758,1.465952853080278,5.947874009826285,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,329.0,11.0,24.0,4795.0,0.0,33.303999999999995,0.0,0.0,1282.2574529647827,,,,,,,,,,,,,,,,,,,,,3.8241610107469612,2.1938567214095577,5.973372782359752,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,346.0,12.0,17.0,4812.0,0.0,23.802000000000007,0.0,0.0,1284.237931728363,,,,,,,,,,,,,,,,,,,,,3.7306593754772575,1.9820321836475172,5.905265774874269,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,363.0,13.0,17.0,4829.0,0.0,18.904000000000007,0.0,0.0,1286.160798549652,,,,,,,,,,,,,,,,,,,,,2.8824689828483914,2.0307534263916858,5.720452694556796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,390.0,14.0,27.0,4856.0,0.0,41.202999999999996,0.0,0.0,1288.9945356845856,,,,,,,,,,,,,,,,,,,,,4.27559432878693,1.9302084819042904,5.964726760543121,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,405.0,15.0,15.0,4871.0,0.0,18.303000000000008,0.0,0.0,1290.6517028808594,,,,,,,,,,,,,,,,,,,,,3.142150843751225,2.076770297608522,5.773395631682054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,426.0,16.0,21.0,4892.0,0.0,30.303000000000008,0.0,0.0,1292.9065690040588,,,,,,,,,,,,,,,,,,,,,3.942869083113366,2.1584605581760337,5.969294183920074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,448.0,17.0,22.0,4914.0,0.0,29.80400000000001,0.0,0.0,1295.2788140773773,,,,,,,,,,,,,,,,,,,,,3.6960832246745863,2.2293432690428725,5.963577237352536,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,479.0,18.0,31.0,4945.0,0.0,35.60800000000001,0.0,0.0,1298.447602033615,,,,,,,,,,,,,,,,,,,,,3.185533187674279,1.8653966150434678,5.91805628786561,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,504.0,19.0,25.0,4970.0,0.0,33.004,0.0,0.0,1301.0915474891663,,,,,,,,,,,,,,,,,,,,,3.636048096650178,2.0852849491619896,5.958657741009083,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,541.0,20.0,37.0,5007.0,0.0,42.208,0.0,0.0,1304.9029014110565,,,,,,,,,,,,,,,,,,,,,3.201504194239365,2.0638919755687852,5.960490146880989,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,39.0,1.0,39.0,5046.0,0.0,60.202999999999996,0.0,0.0,1406.8990714550018,,,,,,,,,,,,,,,,,,,,,4.4196776899834145,1.6342740947789578,5.934489467566767,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,83.0,2.0,44.0,5090.0,0.0,73.703,0.0,0.0,1411.346283197403,,,,,,,,,,,,,,,,,,,,,4.834481831484127,1.6981333533203455,5.9867412559164475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,118.0,3.0,35.0,5125.0,0.0,49.707999999999984,0.0,0.0,1414.8557753562927,,,,,,,,,,,,,,,,,,,,,4.024987358342258,2.4846353350263843,5.987739498460182,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,152.0,4.0,34.0,5159.0,0.0,41.705000000000005,0.0,0.0,1418.3754801750183,,,,,,,,,,,,,,,,,,,,,3.444689092830812,1.7955967799070305,5.832658473368212,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,181.0,5.0,29.0,5188.0,0.0,42.30499999999999,0.0,0.0,1421.2361290454865,,,,,,,,,,,,,,,,,,,,,4.093506195462026,2.298330448098745,5.986389521852537,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,200.0,6.0,19.0,5207.0,0.0,24.30400000000001,0.0,0.0,1423.1762027740479,,,,,,,,,,,,,,,,,,,,,3.4157104286706446,2.2465843900319475,5.924621963531306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,220.0,7.0,20.0,5227.0,0.0,26.90300000000001,0.0,0.0,1425.2888493537903,,,,,,,,,,,,,,,,,,,,,3.6332823553886713,2.083216216997698,5.935381025177599,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,250.0,8.0,30.0,5257.0,0.0,47.303,0.0,0.0,1428.3120589256287,,,,,,,,,,,,,,,,,,,,,4.455862654096905,1.9845138864678649,5.986293063218642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,283.0,9.0,33.0,5290.0,0.0,55.202999999999996,0.0,0.0,1431.8610022068024,,,,,,,,,,,,,,,,,,,,,4.767469668983824,1.819736830365639,5.9878556675150305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,318.0,10.0,35.0,5325.0,0.0,54.303,0.0,0.0,1435.6318399906158,,,,,,,,,,,,,,,,,,,,,4.418465785169735,1.7963544029219256,5.9770017119953485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,344.0,11.0,26.0,5351.0,0.0,38.202999999999996,0.0,0.0,1438.3674037456512,,,,,,,,,,,,,,,,,,,,,4.0946977279570405,1.9036656124961042,5.962369870819176,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,362.0,12.0,18.0,5369.0,0.0,23.803000000000008,0.0,0.0,1440.334263086319,,,,,,,,,,,,,,,,,,,,,3.523566744743334,2.107014588416791,5.90526727313593,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,380.0,13.0,18.0,5387.0,0.0,18.90500000000001,0.0,0.0,1442.3306784629822,,,,,,,,,,,,,,,,,,,,,2.7224980405938486,2.080861735495004,5.720454192818457,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,414.0,14.0,34.0,5421.0,0.0,39.00800000000001,0.0,0.0,1445.8010506629944,,,,,,,,,,,,,,,,,,,,,3.205105854052647,1.6958448288329744,5.886106650294791,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,429.0,15.0,15.0,5436.0,0.0,18.303000000000008,0.0,0.0,1447.477519273758,,,,,,,,,,,,,,,,,,,,,3.142150843751225,2.076770297608522,5.773395631682054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,448.0,16.0,19.0,5455.0,0.0,23.80400000000001,0.0,0.0,1449.7677965164185,,,,,,,,,,,,,,,,,,,,,3.338273373274188,2.1963599324338987,5.905268270978197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,513.0,17.0,65.0,5520.0,0.0,73.91799999999998,0.0,0.0,1456.1987483501434,,,,,,,,,,,,,,,,,,,,,3.2824708005983285,2.1715345242036506,5.986975531861388,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,539.0,18.0,26.0,5546.0,0.0,32.40599999999999,0.0,0.0,1459.0650236606598,,,,,,,,,,,,,,,,,,,,,3.4269241883240538,2.299077338343948,5.966755829238976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,557.0,19.0,18.0,5564.0,0.0,21.80400000000001,0.0,0.0,1461.083242893219,,,,,,,,,,,,,,,,,,,,,3.194126967985449,2.168721641214158,5.863766172639935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,591.0,20.0,34.0,5598.0,0.0,50.903,0.0,0.0,1464.5016286373138,,,,,,,,,,,,,,,,,,,,,4.249050321252067,1.7303515457311278,5.9762116888544785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,40.0,1.0,40.0,5638.0,0.0,65.30400000000002,0.0,0.0,1575.1551740169525,,,,,,,,,,,,,,,,,,,,,4.6892225855155,1.9755490896484513,5.9879389694039205,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,74.0,2.0,34.0,5672.0,0.0,44.405,0.0,0.0,1578.6956017017365,,,,,,,,,,,,,,,,,,,,,3.676847874363804,2.0013630891666105,5.976056098270906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,94.0,3.0,20.0,5692.0,0.0,24.90400000000001,0.0,0.0,1581.0637967586517,,,,,,,,,,,,,,,,,,,,,3.3357838237216826,2.155187233411629,5.908981182847632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,125.0,4.0,31.0,5723.0,0.0,31.21000000000002,0.0,0.0,1584.1677238941193,,,,,,,,,,,,,,,,,,,,,2.769648804025277,1.848760586974749,5.710792511255145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,166.0,5.0,41.0,5764.0,0.0,65.00300000000001,0.0,0.0,1588.396540403366,,,,,,,,,,,,,,,,,,,,,4.552902599445335,1.5901573562041156,5.986959489209023,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,220.0,6.0,54.0,5818.0,0.0,83.703,0.0,0.0,1593.7421464920044,,,,,,,,,,,,,,,,,,,,,4.493647341257327,1.5018168647971053,5.987015287997155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,238.0,7.0,18.0,5836.0,0.0,21.80400000000001,0.0,0.0,1595.8032150268555,,,,,,,,,,,,,,,,,,,,,3.194126967985449,2.168721641214158,5.863766172639935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,265.0,8.0,27.0,5863.0,0.0,40.702999999999996,0.0,0.0,1598.5765075683594,,,,,,,,,,,,,,,,,,,,,4.2195629363096545,1.93131259352631,5.976655575303993,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,297.0,9.0,32.0,5895.0,0.0,38.906,0.0,0.0,1601.7739865779877,,,,,,,,,,,,,,,,,,,,,3.3927983303526226,2.0597291579074053,5.960400592464485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,323.0,10.0,26.0,5921.0,0.0,35.80499999999999,0.0,0.0,1604.4995291233063,,,,,,,,,,,,,,,,,,,,,3.817616222731397,2.3055489560303655,5.980802247744491,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,354.0,11.0,31.0,5952.0,0.0,49.702,0.0,0.0,1607.581910610199,,,,,,,,,,,,,,,,,,,,,4.54389298567567,1.6956013906849496,5.9846603953370785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,373.0,12.0,19.0,5971.0,0.0,26.703000000000007,0.0,0.0,1609.636085987091,,,,,,,,,,,,,,,,,,,,,3.7920508477249677,2.1560473860653757,5.948843709334012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,390.0,13.0,17.0,5988.0,0.0,19.80400000000001,0.0,0.0,1611.5687787532806,,,,,,,,,,,,,,,,,,,,,3.0346480678094054,2.128845522848809,5.801450709669572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,422.0,14.0,32.0,6020.0,0.0,47.402,0.0,0.0,1614.8606719970703,,,,,,,,,,,,,,,,,,,,,4.188224786758473,1.5305146198541129,5.947960300673299,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,437.0,15.0,15.0,6035.0,0.0,16.304000000000006,0.0,0.0,1616.5984363555908,,,,,,,,,,,,,,,,,,,,,2.7526778961392453,2.0857798753524888,5.665764278563208,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,454.0,16.0,17.0,6052.0,0.0,21.30400000000001,0.0,0.0,1618.5378503799438,,,,,,,,,,,,,,,,,,,,,3.2948221548829673,2.081347192775881,5.852699105805162,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,497.0,17.0,43.0,6095.0,0.0,71.202,0.0,0.0,1623.0785372257233,,,,,,,,,,,,,,,,,,,,,4.772788764757868,1.506120680285553,5.986183842733522,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,529.0,18.0,32.0,6127.0,0.0,47.40200000000001,0.0,0.0,1626.475768327713,,,,,,,,,,,,,,,,,,,,,4.186947246552474,1.6520187770875407,5.978744124410829,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,544.0,19.0,15.0,6142.0,0.0,19.802000000000007,0.0,0.0,1628.3408119678497,,,,,,,,,,,,,,,,,,,,,3.4388691068115227,1.935705282362893,5.801445082186394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,588.0,20.0,44.0,6186.0,0.0,69.70400000000001,0.0,0.0,1632.8321533203125,,,,,,,,,,,,,,,,,,,,,4.562337078136911,1.81364193942024,5.987731649893081,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,28.0,1.0,28.0,6214.0,0.0,41.202999999999996,0.0,0.0,1742.0031661987305,,,,,,,,,,,,,,,,,,,,,4.123586485329773,1.8366638262061992,5.9501375005545345,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,48.0,2.0,20.0,6234.0,0.0,24.30500000000001,0.0,0.0,1744.311463356018,,,,,,,,,,,,,,,,,,,,,3.2450745637085374,2.312593681734496,5.924622628094256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,79.0,3.0,31.0,6265.0,0.0,47.302,0.0,0.0,1747.432602405548,,,,,,,,,,,,,,,,,,,,,4.313063874540677,1.583914209124253,5.962125736109658,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,105.0,4.0,26.0,6291.0,0.0,29.606000000000012,0.0,0.0,1750.162017583847,,,,,,,,,,,,,,,,,,,,,3.116985235858081,1.7075055546490205,5.722164082570013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,134.0,5.0,29.0,6320.0,0.0,47.202999999999996,0.0,0.0,1753.2269756793976,,,,,,,,,,,,,,,,,,,,,4.599133702877834,2.0363098580391545,5.987498656145562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,165.0,6.0,31.0,6351.0,0.0,42.40599999999999,0.0,0.0,1756.412440776825,,,,,,,,,,,,,,,,,,,,,3.8392130707092216,2.3055444554954785,5.985237187360176,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,188.0,7.0,23.0,6374.0,0.0,30.40400000000001,0.0,0.0,1758.8930070400238,,,,,,,,,,,,,,,,,,,,,3.6139209469336766,2.1540411195607385,5.956089615866997,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,222.0,8.0,34.0,6408.0,0.0,52.903999999999996,0.0,0.0,1762.447479724884,,,,,,,,,,,,,,,,,,,,,4.424805783255988,2.102466402101833,5.987756958185675,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,241.0,9.0,19.0,6427.0,0.0,25.803000000000008,0.0,0.0,1764.5046989917755,,,,,,,,,,,,,,,,,,,,,3.6513430597885836,2.1203439977170624,5.93290800390853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,276.0,10.0,35.0,6462.0,0.0,56.803,0.0,0.0,1768.0482807159424,,,,,,,,,,,,,,,,,,,,,4.631934561834127,1.8899645976428845,5.987259719537237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,305.0,11.0,29.0,6491.0,0.0,44.702999999999996,0.0,0.0,1770.922405719757,,,,,,,,,,,,,,,,,,,,,4.342564900726059,1.9009057627727275,5.953963809682189,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
